TID,CH,EN,Flags
TID_INFO_SKILL_4339115,目标为敌方英雄时对其造成%d伤害。冷却时间180秒，手动释放。|937,,
TID_SKILL_43401,流星箭,,
TID_INFO_SKILL_4340111,乱箭齐飞，对前方6*3格范围内所有敌军造成%d伤害，同时提升自身22%%伤害，持续8秒。冷却时间15秒。|93,,
TID_INFO_SKILL_4340112,乱箭齐飞，对前方6*3格范围内所有敌军造成%d伤害，同时提升自身25%%伤害，持续8秒。冷却时间15秒。|109,,
TID_INFO_SKILL_4340113,乱箭齐飞，对前方6*3格范围内所有敌军造成%d伤害，同时提升自身28%%伤害，持续8秒。冷却时间15秒。|124,,
TID_INFO_SKILL_4340114,乱箭齐飞，对前方6*3格范围内所有敌军造成%d伤害，同时提升自身31%%伤害，持续8秒。冷却时间15秒。|139,,
TID_INFO_SKILL_4340115,乱箭齐飞，对前方6*3格范围内所有敌军造成%d伤害，同时提升自身34%%伤害，持续8秒。冷却时间15秒。|154,,
TID_SKILL_43411,王者祝福,,
TID_INFO_SKILL_4341111,激励友方全体英雄，提升44%伤害，持续16秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4341112,激励友方全体英雄，提升48%伤害，持续16秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4341113,激励友方全体英雄，提升52%伤害，持续16秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4341114,激励友方全体英雄，提升56%伤害，持续16秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4341115,激励友方全体英雄，提升60%伤害，持续16秒。冷却时间180秒，手动释放。,,
TID_SKILL_43421,凶猛撕咬,,
TID_INFO_SKILL_4342111,猛击撕咬附近1名敌方英雄造成%d伤害，并眩晕3秒。冷却时间180秒，手动释放。|381,,
TID_INFO_SKILL_4342112,猛击撕咬附近1名敌方英雄造成%d伤害，并眩晕3秒。冷却时间180秒，手动释放。|439,,
TID_INFO_SKILL_4342113,猛击撕咬附近1名敌方英雄造成%d伤害，并眩晕4秒。冷却时间180秒，手动释放。|498,,
TID_INFO_SKILL_4342114,猛击撕咬附近1名敌方英雄造成%d伤害，并眩晕4秒。冷却时间180秒，手动释放。|556,,
TID_INFO_SKILL_4342115,猛击撕咬附近1名敌方英雄造成%d伤害，并眩晕5秒。冷却时间180秒，手动释放。|615,,
TID_SKILL_43431,不屈意志,,
TID_INFO_SKILL_4343111,不屈的意志转化为护盾，免除%d伤害，持续8秒。冷却时间180秒，手动释放。|357,,
TID_INFO_SKILL_4343112,不屈的意志转化为护盾，免除%d伤害，持续8秒。冷却时间180秒，手动释放。|405,,
TID_INFO_SKILL_4343113,不屈的意志转化为护盾，免除%d伤害，持续8秒。冷却时间180秒，手动释放。|453,,
TID_INFO_SKILL_4343114,不屈的意志转化为护盾，免除%d伤害，持续8秒。冷却时间180秒，手动释放。|501,,
TID_INFO_SKILL_4343115,不屈的意志转化为护盾，免除%d伤害，持续8秒。冷却时间180秒，手动释放。|549,,
TID_SKILL_43441,光明道标,,
TID_INFO_SKILL_4344111,以自身为中心，对范围内友方单位进行持续治疗，每秒回复%d点生命，持续4秒。冷却时间15秒。|98,,
TID_INFO_SKILL_4344112,以自身为中心，对范围内友方单位进行持续治疗，每秒回复%d点生命，持续4秒。冷却时间15秒。|112,,
TID_INFO_SKILL_4344113,以自身为中心，对范围内友方单位进行持续治疗，每秒回复%d点生命，持续4秒。冷却时间15秒。|126,,
TID_INFO_SKILL_4344114,以自身为中心，对范围内友方单位进行持续治疗，每秒回复%d点生命，持续4秒。冷却时间15秒。|139,,
TID_INFO_SKILL_4344115,以自身为中心，对范围内友方单位进行持续治疗，每秒回复%d点生命，持续4秒。冷却时间15秒。|153,,
TID_SKILL_43451,炎爆术,,
TID_INFO_SKILL_4345111,释放一个巨大的火球对范围内敌军造成%d点伤害，并眩晕目标3秒。冷却时间15秒。|143,,
TID_INFO_SKILL_4345112,释放一个巨大的火球对范围内敌军造成%d点伤害，并眩晕目标3秒。冷却时间15秒。|163,,
TID_INFO_SKILL_4345113,释放一个巨大的火球对范围内敌军造成%d点伤害，并眩晕目标4秒。冷却时间15秒。|183,,
TID_INFO_SKILL_4345114,释放一个巨大的火球对范围内敌军造成%d点伤害，并眩晕目标4秒。冷却时间15秒。|203,,
TID_INFO_SKILL_4345115,释放一个巨大的火球对范围内敌军造成%d点伤害，并眩晕目标5秒。冷却时间15秒。|223,,
TID_SKILL_43461,圣光信徒,,
TID_INFO_SKILL_4346111,召唤1个圣光信徒治疗附近的友军(范围治疗32，生命388)。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4346112,召唤1个圣光信徒治疗附近的友军(范围治疗47，生命495)。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4346113,召唤1个圣光信徒治疗附近的友军(范围治疗63，生命603)。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4346114,召唤1个圣光信徒治疗附近的友军(范围治疗79，生命710)。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4346115,召唤1个圣光信徒治疗附近的友军(范围治疗95，生命818)。冷却时间180秒，手动释放。,,
TID_SKILL_43471,流影电光,,
TID_INFO_SKILL_4347111,提升附近友军移动速度7%，并能够翻越城墙，持续8秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4347112,提升附近友军移动速度9%，并能够翻越城墙，持续8秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4347113,提升附近友军移动速度11%，并能够翻越城墙，持续8秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4347114,提升附近友军移动速度13%，并能够翻越城墙，持续8秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4347115,提升附近友军移动速度15%，并能够翻越城墙，持续8秒。冷却时间180秒，手动释放。,,
TID_SKILL_43481,痛苦压制,,
TID_INFO_SKILL_4348111,对友方血量最低的英雄进行持续治疗，持续6秒，每2秒回复%d点生命，冷却时间15秒。|362,,
TID_INFO_SKILL_4348112,对友方血量最低的英雄进行持续治疗，持续6秒，每2秒回复%d点生命，冷却时间15秒。|421,,
TID_INFO_SKILL_4348113,对友方血量最低的英雄进行持续治疗，持续6秒，每2秒回复%d点生命，冷却时间15秒。|480,,
TID_INFO_SKILL_4348114,对友方血量最低的英雄进行持续治疗，持续6秒，每2秒回复%d点生命，冷却时间15秒。|538,,
TID_INFO_SKILL_4348115,对友方血量最低的英雄进行持续治疗，持续6秒，每2秒回复%d点生命，冷却时间15秒。|597,,
TID_SKILL_43491,石化凝视,,
TID_INFO_SKILL_4349111,以自身为中心，发出4道凝视目光，每道造成%d伤害。|61,,
TID_INFO_SKILL_4349112,以自身为中心，发出4道凝视目光，每道造成%d伤害。|94,,
TID_INFO_SKILL_4349113,以自身为中心，发出4道凝视目光，每道造成%d伤害。|126,,
TID_INFO_SKILL_4349114,以自身为中心，发出4道凝视目光，每道造成%d伤害。|159,,
TID_INFO_SKILL_4349115,以自身为中心，发出4道凝视目光，每道造成%d伤害。|192,,
TID_SKILL_43501,王之召唤,,
TID_INFO_SKILL_4350111,召唤3个精锐步兵（伤害32，生命73），并提升场上步兵、轻步兵、重步兵、禁卫军、冲锋兵8%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4350112,召唤3个精锐步兵（伤害41，生命94），并提升场上步兵、轻步兵、重步兵、禁卫军、冲锋兵11%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4350113,召唤3个精锐步兵（伤害52，生命116），并提升场上步兵、轻步兵、重步兵、禁卫军、冲锋兵14%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4350114,召唤3个精锐步兵（伤害59，生命138），并提升场上步兵、轻步兵、重步兵、禁卫军、冲锋兵17%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_4350115,召唤3个精锐步兵（伤害68，生命159），并提升场上步兵、轻步兵、重步兵、禁卫军、冲锋兵20%%生命。冷却时间180秒，手动释放。,,
TID_SKILL_43511,苦肉计,,
TID_INFO_SKILL_4351111,舍弃60%%当前生命，对附近敌军造成%d伤害。|415,,
TID_INFO_SKILL_4351112,舍弃64%%当前生命，对附近敌军造成%d伤害。|503,,
TID_INFO_SKILL_4351113,舍弃68%%当前生命，对附近敌军造成%d伤害。|592,,
TID_INFO_SKILL_4351114,舍弃74%%当前生命，对附近敌军造成%d伤害。|679,,
TID_INFO_SKILL_4351115,舍弃80%%当前生命，对附近敌军造成%d伤害。|768,,
TID_SKILL_43521,沸血狂战,,
TID_INFO_SKILL_4352111,对目标单位造成%d伤害，同时回复自身%d生命。冷却时间15秒。|270|117,,
TID_INFO_SKILL_4352112,对目标单位造成%d伤害，同时回复自身%d生命。冷却时间15秒。|308|135,,
TID_INFO_SKILL_4352113,对目标单位造成%d伤害，同时回复自身%d生命。冷却时间15秒。|346|154,,
TID_INFO_SKILL_4352114,对目标单位造成%d伤害，同时回复自身%d生命。冷却时间15秒。|384|172,,
TID_INFO_SKILL_4352115,对目标单位造成%d伤害，同时回复自身%d生命。冷却时间15秒。|422|190,,
TID_SKILL_43531,旋风斩,,
TID_INFO_SKILL_4353111,以自身为中心对周围敌军造成4次伤害，每次造成%d点伤害。冷却时间180秒，手动释放。|554,,
TID_INFO_SKILL_4353112,以自身为中心对周围敌军造成4次伤害，每次造成%d点伤害。冷却时间180秒，手动释放。|655,,
TID_INFO_SKILL_4353113,以自身为中心对周围敌军造成4次伤害，每次造成%d点伤害。冷却时间180秒，手动释放。|757,,
TID_INFO_SKILL_4353114,以自身为中心对周围敌军造成4次伤害，每次造成%d点伤害。冷却时间180秒，手动释放。|858,,
TID_INFO_SKILL_4353115,以自身为中心对周围敌军造成4次伤害，每次造成%d点伤害。冷却时间180秒，手动释放。|959,,
TID_SKILL_43541,雷霆一击,,
TID_INFO_SKILL_4354111,重击前方6*3格范围内所有敌军，造成%d点伤害，同时降低目标24%%攻速，持续7秒。冷却时间15秒。|107,,
TID_INFO_SKILL_4354112,重击前方6*3格范围内所有敌军，造成%d点伤害，同时降低目标27%%攻速，持续7秒。冷却时间15秒。|123,,
TID_INFO_SKILL_4354113,重击前方6*3格范围内所有敌军，造成%d点伤害，同时降低目标30%%攻速，持续7秒。冷却时间15秒。|139,,
TID_INFO_SKILL_4354114,重击前方6*3格范围内所有敌军，造成%d点伤害，同时降低目标33%%攻速，持续7秒。冷却时间15秒。|155,,
TID_INFO_SKILL_4354115,重击前方6*3格范围内所有敌军，造成%d点伤害，同时降低目标36%%攻速，持续7秒。冷却时间15秒。|171,,
TID_SKILL_43551,乱象分身,,
TID_INFO_SKILL_4355111,召唤出1个分身协助战斗（范围伤害49，生命100）。冷却时间30秒，自动释放。,,
TID_INFO_SKILL_4355112,召唤出1个分身协助战斗（范围伤害86，生命150）。冷却时间30秒，自动释放。,,
TID_INFO_SKILL_4355113,召唤出1个分身协助战斗（范围伤害124，生命200）。冷却时间30秒，自动释放。,,
TID_INFO_SKILL_4355114,召唤出1个分身协助战斗（范围伤害161，生命250）。冷却时间30秒，自动释放。,,
TID_INFO_SKILL_4355115,召唤出1个分身协助战斗（范围伤害199，生命300）。冷却时间30秒，自动释放。,,
TID_SKILL_53561,铁骑横江,,
TID_INFO_SKILL_5356111,召唤2个铁骑（范围伤害42，生命462），并提高场上所有骑兵、重甲骑兵、铁甲骑士、骠骑兵、战车、重装甲车、战象、攻城高仑22%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5356112,召唤2个铁骑（范围伤害51，生命568），并提高场上所有骑兵、重甲骑兵、铁甲骑士、骠骑兵、战车、重装甲车、战象、攻城高仑25%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5356113,召唤2个铁骑（范围伤害61，生命675），并提高场上所有骑兵、重甲骑兵、铁甲骑士、骠骑兵、战车、重装甲车、战象、攻城高仑28%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5356114,召唤2个铁骑（范围伤害70，生命781），并提高场上所有骑兵、重甲骑兵、铁甲骑士、骠骑兵、战车、重装甲车、战象、攻城高仑31%%生命。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5356115,召唤2个铁骑（范围伤害80，生命888），并提高场上所有骑兵、重甲骑兵、铁甲骑士、骠骑兵、战车、重装甲车、战象、攻城高仑34%%生命。冷却时间180秒，手动释放。,,
TID_SKILL_53571,灭神霸绝矛,,
TID_INFO_SKILL_5357111,用力掷出手中长矛攻击附近1个敌将造成%d伤害，并眩晕3秒。冷却时间180秒，手动释放。|689,,
TID_INFO_SKILL_5357112,用力掷出手中长矛攻击附近1个敌将造成%d伤害，并眩晕3秒。冷却时间180秒，手动释放。|743,,
TID_INFO_SKILL_5357113,用力掷出手中长矛攻击附近1个敌将造成%d伤害，并眩晕4秒。冷却时间180秒，手动释放。|798,,
TID_INFO_SKILL_5357114,用力掷出手中长矛攻击附近1个敌将造成%d伤害，并眩晕4秒。冷却时间180秒，手动释放。|852,,
TID_INFO_SKILL_5357115,用力掷出手中长矛攻击附近1个敌将造成%d伤害，并眩晕5秒。冷却时间180秒，手动释放。|907,,
TID_SKILL_53581,钢铁意志,,
TID_INFO_SKILL_5358111,不屈的意志化为护盾，抵挡%d伤害，同时造成周围敌方单位每秒%d点伤害，持续8秒。冷却时间15秒。|219|96,,
TID_INFO_SKILL_5358112,不屈的意志化为护盾，抵挡%d伤害，同时造成周围敌方单位每秒%d点伤害，持续8秒。冷却时间15秒。|250|111,,
TID_INFO_SKILL_5358113,不屈的意志化为护盾，抵挡%d伤害，同时造成周围敌方单位每秒%d点伤害，持续8秒。冷却时间15秒。|281|127,,
TID_INFO_SKILL_5358114,不屈的意志化为护盾，抵挡%d伤害，同时造成周围敌方单位每秒%d点伤害，持续8秒。冷却时间15秒。|312|142,,
TID_INFO_SKILL_5358115,不屈的意志化为护盾，抵挡%d伤害，同时造成周围敌方单位每秒%d点伤害，持续8秒。冷却时间15秒。|343|158,,
TID_SKILL_53591,飘雪穿云,,
TID_INFO_SKILL_5359111,召唤暴风雪攻击目标造成%d伤害，并冰冻其周围所有敌军及建筑，持续3秒。冷却时间15秒。|162,,
TID_INFO_SKILL_5359112,召唤暴风雪攻击目标造成%d伤害，并冰冻其周围所有敌军及建筑，持续3秒。冷却时间15秒。|192,,
TID_INFO_SKILL_5359113,召唤暴风雪攻击目标造成%d伤害，并冰冻其周围所有敌军及建筑，持续4秒。冷却时间15秒。|222,,
TID_INFO_SKILL_5359114,召唤暴风雪攻击目标造成%d伤害，并冰冻其周围所有敌军及建筑，持续4秒。冷却时间15秒。|252,,
TID_INFO_SKILL_5359115,召唤暴风雪攻击目标造成%d伤害，并冰冻其周围所有敌军及建筑，持续5秒。冷却时间15秒。|282,,
TID_SKILL_53601,光明救赎,,
TID_INFO_SKILL_5360111,释放2个分身治疗附近受伤友军（范围治疗27，生命336），持续25秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5360112,释放2个分身治疗附近受伤友军（范围治疗40，生命402），持续25秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5360113,释放2个分身治疗附近受伤友军（范围治疗53，生命468），持续25秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5360114,释放2个分身治疗附近受伤友军（范围治疗66，生命534），持续25秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5360115,释放2个分身治疗附近受伤友军（范围治疗79，生命600），持续25秒。冷却时间180秒，手动释放。,,
TID_SKILL_53611,长驱直入,,
TID_INFO_SKILL_5361111,提升附近友军攻击速度6%与移动速度12%，并能够翻越城墙，持续10秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5361112,提升附近友军攻击速度7%与移动速度15%，并能够翻越城墙，持续10秒。冷却时间180秒，手动释放。,,
TID_INFO_SKILL_5361113,提升附近友军攻击速度8%与移动速度18%，并能够翻越城墙，持续10秒。冷却时间180秒，手动释放。,,
